Unnamed: 0,Entrance_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C],index,Exit_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m],Fish_Weight,Energy_Acquisition(A),Catabolic_component(C),Somatic_tissue_energy_content(Epsilon),Dynamic_individual_weight,observed_timestamp,PREORE_VAKI-CF,PREORE_VAKI-Length [mm],PREORE_VAKI-Weight [g]
809,2019-12-16 17:00:00+00:00,148.7,-0.3429999999999999,0.0,0.2,3.29,10.63,7.84,0.11,6.102,810,2019-12-16 18:00:00+00:00,147.9,0.0,0.23,6.53,9.65,7.71,0.11,6.065,0.445,115.57746780813851,7.312191774086435,1.632106429994847,119.62992128457806,0.04748047380704771,2019-12-16 17:01:00+00:00,1.55,189.0,104.0
810,2019-12-16 18:00:00+00:00,148.3,-0.341,0.0,0.19,3.29,10.71,7.83,0.11,6.103,811,2019-12-16 19:00:00+00:00,147.5,0.0,0.22,6.52,9.76,7.72,0.11,6.067,0.4429999999999999,115.62494828194555,7.314760158426085,1.6328748865224583,119.67669904737275,0.047476955139400305,2019-12-16 18:01:46+00:00,1.43,175.0,77.0
811,2019-12-16 19:00:00+00:00,146.8,-0.342,0.0,0.2,3.27,10.71,7.82,0.11,6.104,812,2019-12-16 20:00:00+00:00,147.0,0.0,0.22,6.39,9.83,7.72,0.11,6.073,0.445,115.67242523708495,7.317328534126591,1.633643379697489,119.72347334357609,0.047473440217678645,2019-12-16 19:03:37+00:00,1.48,200.0,118.0
812,2019-12-16 20:00:00+00:00,147.6,-0.341,0.0,0.2,3.19,10.68,7.8,0.11,6.113,813,2019-12-16 21:00:00+00:00,147.1,0.0,0.22,6.16,9.9,7.71,0.11,6.077000000000001,0.4429999999999999,115.71989867730262,7.326031584350978,1.63519661560247,119.77024417687855,0.04751459770211535,2019-12-16 20:03:42+00:00,1.57,183.0,96.0
813,2019-12-16 21:00:00+00:00,147.9,-0.3429999999999999,0.0,0.2,3.04,10.51,7.77,0.11,6.121,814,2019-12-16 22:00:00+00:00,147.3,0.0,0.22,6.43,9.87,7.72,0.11,6.09,0.4429999999999999,115.76741327500474,7.333975245877336,1.6366534325713855,119.81705555853468,0.04755017377741031,2019-12-16 21:06:01+00:00,1.56,162.0,66.0
814,2019-12-16 22:00:00+00:00,148.1,-0.3429999999999999,0.0,0.2,3.01,10.51,7.75,0.11,6.13,815,2019-12-16 23:00:00+00:00,147.2,0.0,0.22,6.1,9.82,7.71,0.11,6.108,0.4429999999999999,115.81496344878215,7.342693860043152,1.638210064340914,119.86390198974017,0.04759134068729481,2019-12-16 21:59:21+00:00,1.57,183.0,96.0
815,2019-12-16 23:00:00+00:00,148.0,-0.3429999999999999,0.0,0.19,2.97,10.48,7.73,0.11,6.148,816,2019-12-17 00:00:00+00:00,146.8,0.0,0.22,6.22,9.82,7.71,0.11,6.114,0.444,115.86255478946944,7.35834071048809,1.640654196945938,119.9107889785853,0.04768283623388772,2019-12-16 22:58:33+00:00,1.56,162.0,66.0
816,2019-12-17 00:00:00+00:00,147.8,-0.342,0.0,0.18,2.99,10.47,7.71,0.11,6.164,817,2019-12-17 01:00:00+00:00,146.4,0.0,0.22,6.01,9.79,7.71,0.11,6.121,0.44,115.91023762570333,7.3724715258996465,1.6429058353352968,119.95776610884292,0.04776319096644118,2019-12-16 23:46:37+00:00,1.48,179.0,84.0
817,2019-12-17 01:00:00+00:00,148.1,-0.346,0.0,0.18,2.87,10.33,7.71,0.11,6.167999999999999,818,2019-12-17 02:00:00+00:00,146.4,0.0,0.22,6.21,9.77,7.7,0.11,6.132999999999999,0.4379999999999999,115.95800081666977,7.377375141938627,1.643977335601844,120.00482240458305,0.04777639507691835,2019-12-17 01:05:03+00:00,1.52,180.0,88.0
818,2019-12-17 02:00:00+00:00,148.5,-0.349,0.0,0.18,2.89,10.4,7.71,0.11,6.17,819,2019-12-17 03:00:00+00:00,146.4,0.0,0.22,6.41,9.83,7.72,0.11,6.131,0.435,116.00577721174669,7.3807398721863775,1.6448520487511415,120.05189170901284,0.04777840433650257,2019-12-17 02:01:27+00:00,1.59,168.0,76.0
819,2019-12-17 03:00:00+00:00,148.1,-0.351,0.0,0.18,2.92,10.37,7.7,0.11,6.1770000000000005,820,2019-12-17 04:00:00+00:00,146.4,0.0,0.22,6.22,9.79,7.71,0.11,6.1370000000000005,0.436,116.05355561608319,7.387960267742533,1.6462207688190118,120.09896299296516,0.04780840196979757,2019-12-17 02:51:39+00:00,1.32,149.0,44.0
820,2019-12-17 04:00:00+00:00,147.7,-0.35,0.0,0.18,2.97,10.38,7.72,0.11,6.178,821,2019-12-17 05:00:00+00:00,146.1,0.0,0.22,6.25,9.72,7.7,0.11,6.14,0.428,116.10136401805299,7.390557515334369,1.6469977483472158,120.1460638305858,0.047804810110849465,2019-12-17 02:51:39+00:00,1.32,149.0,44.0
822,2019-12-17 06:00:00+00:00,147.2,-0.349,0.0,0.18,2.97,10.35,7.75,0.11,6.182,823,2019-12-17 07:00:00+00:00,146.0,0.0,0.21,6.02,9.74,7.7,0.11,6.143,0.432,116.19698124446887,7.39729608071884,1.648749813453074,120.24026592205074,0.04780882862478389,2019-12-17 06:40:09+00:00,1.7,183.0,104.0
823,2019-12-17 07:00:00+00:00,148.1,-0.354,0.0,0.19,3.19,10.29,7.77,0.11,6.194,824,2019-12-17 08:00:00+00:00,147.5,0.0,0.21,6.02,9.66,7.68,0.11,6.159,0.441,116.24479007309365,7.40839008106444,1.650616201542197,120.28736718001187,0.047866821051171966,2019-12-17 07:00:21+00:00,1.47,171.0,73.0
824,2019-12-17 08:00:00+00:00,148.1,-0.346,0.0,0.19,3.2,10.41,7.78,0.11,6.211,825,2019-12-17 09:00:00+00:00,147.5,0.0,0.2,6.04,9.71,7.69,0.11,6.19,0.442,116.29265689414483,7.423363759473338,1.652981066869452,120.33452557211149,0.04795284366784606,2019-12-17 07:59:58+00:00,1.63,177.0,91.0
825,2019-12-17 09:00:00+00:00,147.3,-0.344,0.0,0.18,2.77,9.91,7.72,0.11,6.255,826,2019-12-17 10:00:00+00:00,147.4,0.0,0.21,5.91,9.5,7.66,0.11,6.245,0.439,116.34060973781267,7.459284308658027,1.6580341046522504,120.38176871369305,0.048190438352862505,2019-12-17 08:59:27+00:00,1.3,175.0,70.0
826,2019-12-17 10:00:00+00:00,148.1,-0.348,0.0,0.19,3.19,10.12,7.75,0.11,6.329,827,2019-12-17 11:00:00+00:00,147.4,0.0,0.21,5.85,9.53,7.67,0.11,6.307,0.4379999999999999,116.38880017616553,7.518660477757061,1.6661019878003938,120.42924593355828,0.04859748514231807,2019-12-17 09:59:57+00:00,1.62,179.0,92.0
827,2019-12-17 11:00:00+00:00,148.9,-0.35,0.0,0.19,3.4,10.31,7.79,0.11,6.394,828,2019-12-17 12:00:00+00:00,147.8,0.0,0.2,6.06,9.6,7.71,0.11,6.363,0.436,116.43739766130786,7.571272362442977,1.673310862623027,120.4771241759205,0.04895503225332435,2019-12-17 11:00:14+00:00,1.34,172.0,68.0
828,2019-12-17 12:00:00+00:00,148.9,-0.352,0.0,0.19,3.51,10.49,7.81,0.11,6.468,829,2019-12-17 13:00:00+00:00,148.3,0.0,0.2,6.53,9.66,7.72,0.11,6.438,0.4379999999999999,116.48635269356117,7.631161708992863,1.6814635395432995,120.52535467369647,0.049364701606209246,2019-12-17 11:59:42+00:00,1.58,170.0,77.0
829,2019-12-17 13:00:00+00:00,147.4,-0.351,0.0,0.18,3.6,10.59,7.82,0.11,6.525,830,2019-12-17 14:00:00+00:00,148.2,0.0,0.19,6.74,9.91,7.75,0.11,6.507000000000001,0.433,116.53571739516738,7.677925569834392,1.6879390030523345,120.57398877771891,0.04967892849447607,2019-12-17 13:00:10+00:00,1.56,162.0,66.0
830,2019-12-17 14:00:00+00:00,148.7,-0.357,0.0,0.2,2.76,9.41,7.68,0.11,6.593999999999999,831,2019-12-17 15:00:00+00:00,148.6,0.0,0.22,5.34,8.89,7.59,0.11,6.557,0.436,116.58539632366185,7.734338373483457,1.695664105788118,120.62293245807166,0.05006240641508506,2019-12-17 14:00:02+00:00,1.56,162.0,66.0
831,2019-12-17 15:00:00+00:00,149.7,-0.355,0.0,0.19,3.33,10.39,7.8,0.11,6.621,832,2019-12-17 16:00:00+00:00,148.5,0.0,0.2,6.04,9.22,7.69,0.11,6.587000000000001,0.4379999999999999,116.63545873007693,7.757694191323206,1.699142615849563,120.6722539408718,0.050206666218750445,2019-12-17 14:59:46+00:00,1.59,168.0,76.0
832,2019-12-17 16:00:00+00:00,148.9,-0.353,0.0,0.2,2.89,10.32,7.8,0.11,6.657,833,2019-12-17 17:00:00+00:00,148.4,0.0,0.21,6.23,9.38,7.69,0.11,6.622000000000001,0.441,116.68566539629569,7.788234116968198,1.703549721598226,120.72171754843052,0.050402566488742584,2019-12-17 15:59:11+00:00,1.55,173.0,80.0
833,2019-12-17 17:00:00+00:00,148.8,-0.35,0.0,0.2,3.16,10.35,7.74,0.11,6.67,834,2019-12-17 18:00:00+00:00,148.2,0.0,0.22,6.24,9.4,7.68,0.11,6.645,0.444,116.73606796278443,7.800572434744723,1.70561543404807,120.77137415693522,0.050466901144774735,2019-12-17 17:06:45+00:00,1.5,170.0,73.0
834,2019-12-17 18:00:00+00:00,148.7,-0.348,0.0,0.19,3.16,10.27,7.76,0.11,6.678,835,2019-12-17 19:00:00+00:00,148.6,0.0,0.23,6.03,9.24,7.66,0.11,6.651,0.446,116.7865348639292,7.808951351907036,1.7071720452927144,120.82109414794306,0.05050259931550374,2019-12-17 17:50:15+00:00,1.59,161.0,66.0
835,2019-12-17 19:00:00+00:00,148.9,-0.347,0.0,0.2,3.14,9.96,7.73,0.11,6.709,836,2019-12-17 20:00:00+00:00,148.8,0.0,0.23,6.05,9.42,7.69,0.11,6.671,0.452,116.83703746324471,7.835635567257712,1.7110899557509438,120.87084930878869,0.05067016279384614,2019-12-17 18:58:46+00:00,1.23,158.0,49.0
836,2019-12-17 20:00:00+00:00,149.7,-0.341,0.0,0.2,2.92,9.68,7.69,0.11,6.712999999999999,837,2019-12-17 21:00:00+00:00,148.5,0.0,0.25,5.66,9.19,7.64,0.11,6.684,0.4539999999999999,116.88770762603856,7.8408595533030585,1.712242914281442,120.92076955317319,0.05068291131182923,2019-12-17 20:03:51+00:00,1.78,184.0,111.0
837,2019-12-17 21:00:00+00:00,149.9,-0.3389999999999999,0.0,0.19,2.91,9.93,7.69,0.11,6.732,838,2019-12-17 22:00:00+00:00,148.3,0.0,0.25,5.95,9.3,7.67,0.11,6.712999999999999,0.455,116.93839053735039,7.858041620512439,1.714939265505827,120.9707023573976,0.050781736695694635,2019-12-17 21:33:00+00:00,1.41,140.0,39.0
838,2019-12-17 22:00:00+00:00,150.0,-0.337,0.0,0.19,2.97,9.88,7.67,0.11,6.751,839,2019-12-17 23:00:00+00:00,147.7,0.0,0.25,5.83,9.44,7.67,0.11,6.737,0.4529999999999999,116.98917227404608,7.875249109302957,1.7176409911064954,121.0207325243902,0.050880605246340534,2019-12-17 22:01:20+00:00,1.75,175.0,94.0
1,2020-07-08 00:21:43+00:00,142.9,-0.115,0.01,0.31,1.42,13.72,7.78,0.08,15.415,2,2020-07-08 00:40:21+00:00,145.3,0.01,1.35,19.05,11.26,7.55,0.08,15.832,0.706,268.22645267474843,22.996345452775575,6.622957637270937,270.01970117516214,0.06063775252044739,2020-07-08 00:08:42+00:00,1.3,243.0,185.0
2,2020-07-08 00:41:43+00:00,142.7,-0.115,0.01,0.3,1.41,13.71,7.78,0.08,15.356,3,2020-07-08 01:00:21+00:00,145.2,0.01,1.27,6.5,11.23,7.55,0.08,15.759,0.7040000000000001,268.2870904272689,22.982126084393844,6.6010457726086305,270.0794414889453,0.06065282207885383,2020-07-08 00:08:42+00:00,1.3,243.0,185.0
3,2020-07-08 01:01:43+00:00,142.4,-0.1169999999999999,0.01,0.3,1.41,13.7,7.78,0.08,15.304,4,2020-07-08 01:20:21+00:00,145.0,0.01,1.26,5.85,11.29,7.56,0.08,15.675999999999998,0.7040000000000001,268.34774324934773,22.968687160069532,6.5819702831639555,270.13919664925737,0.06066027100162632,2020-07-08 01:22:00+00:00,1.45,301.0,394.0
4,2020-07-08 01:21:43+00:00,142.3,-0.118,0.01,0.3,1.41,13.72,7.78,0.08,15.247,5,2020-07-08 01:40:21+00:00,144.7,0.01,1.33,17.6,11.32,7.55,0.08,15.607,0.705,268.40840352034934,22.95230063409311,6.560981174686289,270.19895914824815,0.06066388823656982,2020-07-08 01:22:00+00:00,1.45,301.0,394.0
5,2020-07-08 01:41:43+00:00,142.1,-0.118,0.0,0.3,1.41,13.74,7.77,0.08,15.177,6,2020-07-08 02:00:21+00:00,144.4,0.01,1.26,6.89,11.38,7.56,0.08,15.545,0.7040000000000001,268.4690674085859,22.929555925239132,6.534959495161463,270.2587252109388,0.06066259809847609,2020-07-08 01:22:32+00:00,1.22,360.0,571.0
6,2020-07-08 02:01:43+00:00,141.8,-0.12,0.0,0.3,1.42,13.77,7.78,0.08,15.116,7,2020-07-08 02:20:21+00:00,144.2,0.01,1.25,6.25,11.39,7.57,0.08,15.482,0.703,268.52973000668436,22.908443937834456,6.512556488428986,270.3184900025854,0.06065396210687865,2020-07-08 02:20:00+00:00,1.49,305.0,425.0
7,2020-07-08 02:21:43+00:00,141.7,-0.121,0.0,0.3,1.42,13.75,7.78,0.08,15.042,8,2020-07-08 02:40:21+00:00,143.9,0.01,1.32,19.43,11.42,7.56,0.08,15.424,0.703,268.59038396879123,22.880092536812647,6.485169337913202,270.37824628605307,0.060636990675477814,2020-07-08 02:20:32+00:00,1.35,295.0,347.0
8,2020-07-08 02:41:43+00:00,141.4,-0.121,0.0,0.29,1.42,13.76,7.78,0.08,14.97,9,2020-07-08 03:00:21+00:00,143.7,0.01,1.23,7.4,11.43,7.57,0.08,15.371,0.7020000000000001,268.65102095946673,22.85044263461756,6.458671614949155,270.43798584926657,0.060611940176202354,2020-07-08 02:20:32+00:00,1.35,295.0,347.0
9,2020-07-08 03:01:43+00:00,141.3,-0.122,0.0,0.29,1.42,13.82,7.77,0.08,14.895,10,2020-07-08 03:20:21+00:00,143.5,0.01,1.22,6.69,11.51,7.58,0.08,15.31,0.7,268.71163289964295,22.817217186064607,6.431123525145895,270.4977007327282,0.06057757096097976,2020-07-08 03:31:00+00:00,1.35,322.0,452.0
10,2020-07-08 03:21:43+00:00,140.8,-0.124,0.0,0.29,1.42,13.76,7.77,0.08,14.822,11,2020-07-08 03:40:21+00:00,143.3,0.01,1.3,20.95,11.46,7.56,0.08,15.252,0.6990000000000001,268.7722104706039,22.782833982787746,6.404460280294187,270.5573817556389,0.060535674895339286,2020-07-08 03:31:00+00:00,1.35,322.0,452.0
11,2020-07-08 03:41:43+00:00,140.4,-0.125,0.0,0.3,1.42,13.78,7.77,0.08,14.75,12,2020-07-08 04:00:21+00:00,143.1,0.01,1.22,8.01,11.39,7.56,0.08,15.192,0.7,268.83274614549924,22.74694838056037,6.378288948358624,270.6170215025458,0.060486437036806125,2020-07-08 03:31:33+00:00,1.39,293.0,350.0
12,2020-07-08 04:01:43+00:00,140.0,-0.122,0.0,0.3,1.42,13.75,7.76,0.08,14.675999999999998,13,2020-07-08 04:20:21+00:00,142.9,0.01,1.24,7.13,11.33,7.56,0.08,15.123,0.7,268.89323258253603,22.70793491897193,6.351460857242888,270.67661274031445,0.06042810236221386,2020-07-08 04:11:00+00:00,1.44,271.0,286.0
13,2020-07-08 04:21:43+00:00,139.7,-0.122,0.0,0.29,1.41,13.79,7.77,0.08,14.606,14,2020-07-08 04:40:21+00:00,142.6,0.01,1.32,21.08,11.42,7.56,0.08,15.032,0.7,268.95366068489824,22.66932352694477,6.326262038183743,270.7361465067617,0.0603652733468778,2020-07-08 04:11:53+00:00,1.39,246.0,207.0
14,2020-07-08 04:41:43+00:00,139.3,-0.121,0.0,0.29,1.41,13.85,7.78,0.08,14.529000000000002,15,2020-07-08 05:00:21+00:00,142.4,0.01,1.22,8.51,11.49,7.57,0.08,14.976,0.7,269.0140259582451,22.6244853502656,6.298515471206385,270.79561837406305,0.06028889971368505,2020-07-08 05:06:00+00:00,1.36,237.0,181.0
15,2020-07-08 05:01:43+00:00,139.1,-0.121,0.0,0.29,1.42,13.91,7.78,0.08,14.464,16,2020-07-08 05:20:21+00:00,142.0,0.01,1.2,7.67,11.64,7.59,0.08,14.924,0.7,269.07431485795877,22.5854608340308,6.27540516868707,270.85501499806094,0.060216923306590786,2020-07-08 05:06:00+00:00,1.36,237.0,181.0
16,2020-07-08 05:21:43+00:00,138.9,-0.12,0.0,0.29,1.41,13.89,7.79,0.08,14.399,17,2020-07-08 05:40:21+00:00,141.6,0.01,1.26,20.6,11.74,7.59,0.08,14.871,0.6990000000000001,269.13453178126537,22.54495471855443,6.25237767571474,270.9143407109026,0.06013921965181526,2020-07-08 05:06:59+00:00,1.48,243.0,211.0
17,2020-07-08 05:41:43+00:00,138.6,-0.121,0.0,0.29,1.41,13.92,7.81,0.08,14.353,18,2020-07-08 06:00:21+00:00,141.4,0.01,1.16,9.17,11.84,7.6,0.08,14.852,0.7,269.1946710009172,22.51629001124125,6.236538174302807,270.9735898701036,0.060078739941934765,2020-07-08 06:06:00+00:00,1.41,302.0,390.0
18,2020-07-08 06:01:43+00:00,138.5,-0.119,0.01,0.28,1.42,14.04,7.85,0.08,14.322,19,2020-07-08 06:20:21+00:00,141.0,0.01,1.14,8.35,12.04,7.63,0.08,14.832,0.7020000000000001,269.25474974085915,22.497546042104585,6.226338275762925,271.0327794446944,0.06003409550563931,2020-07-08 06:06:00+00:00,1.41,302.0,390.0
19,2020-07-08 06:21:43+00:00,138.4,-0.1159999999999999,0.01,0.28,1.41,14.11,7.9,0.08,14.312,20,2020-07-08 06:40:21+00:00,140.7,0.02,1.24,24.1,12.23,7.66,0.08,14.802,0.7120000000000001,269.31478383636477,22.49346723630513,6.223991009427697,271.09192503558654,0.06001461026455038,2020-07-08 06:07:59+00:00,1.31,270.0,256.0
20,2020-07-08 06:41:43+00:00,138.5,-0.1169999999999999,0.01,0.27,1.41,14.27,7.95,0.08,14.345,21,2020-07-08 07:00:21+00:00,140.6,0.01,1.14,10.07,12.26,7.67,0.08,14.778,0.7140000000000001,269.3747984466293,22.519742749112762,6.2377164346629055,271.15105142961914,0.060047808144590854,2020-07-08 06:07:59+00:00,1.31,270.0,256.0
21,2020-07-08 07:01:43+00:00,138.7,-0.114,0.01,0.26,1.41,14.2,8.0,0.08,14.406,22,2020-07-08 07:20:21+00:00,140.5,0.01,1.11,8.98,12.19,7.67,0.08,14.762,0.715,269.4348462547739,22.56480704098369,6.261983888754304,271.2102105302032,0.0601113915304226,2020-07-08 06:07:59+00:00,1.31,270.0,256.0
22,2020-07-08 07:21:43+00:00,138.5,-0.113,0.01,0.25,1.39,14.25,8.03,0.08,14.393,23,2020-07-08 07:40:21+00:00,140.5,0.02,1.16,25.99,12.53,7.73,0.08,14.818,0.715,269.49495764630433,22.55897004252767,6.258497416139024,271.269432273139,0.06008960349788263,2020-07-08 08:06:00+00:00,1.6,180.0,93.0
23,2020-07-08 07:41:43+00:00,138.6,-0.113,0.01,0.25,1.38,14.37,8.06,0.08,14.478,24,2020-07-08 08:00:21+00:00,140.7,0.02,1.02,11.68,12.77,7.78,0.08,14.911,0.715,269.5550472498022,22.618858296838408,6.2918998827431825,271.3286325505051,0.060174107909736076,2020-07-08 08:06:00+00:00,1.6,180.0,93.0
24,2020-07-08 08:01:43+00:00,139.0,-0.115,0.01,0.23,1.37,14.46,8.11,0.08,14.649,25,2020-07-08 08:20:21+00:00,141.1,0.02,0.96,10.77,12.84,7.81,0.08,15.005,0.716,269.61522135771196,22.728613025159927,6.358206134696229,271.3879160816178,0.06032106044670179,2020-07-08 08:06:00+00:00,1.6,180.0,93.0
25,2020-07-08 08:21:43+00:00,139.3,-0.114,0.01,0.23,1.35,14.46,8.15,0.08,14.806,26,2020-07-08 08:40:21+00:00,141.7,0.02,0.98,26.68,12.92,7.85,0.08,15.19,0.716,269.67554241815867,22.820242267935136,6.419819412579506,271.4473443903699,0.06041843176689948,2020-07-08 08:06:59+00:00,1.33,336.0,504.0
26,2020-07-08 08:41:43+00:00,139.9,-0.1159999999999999,0.01,0.22,1.32,14.42,8.19,0.08,15.017,27,2020-07-08 09:00:21+00:00,142.3,0.02,0.86,13.38,13.15,7.92,0.08,15.397,0.715,269.73596084992556,22.927433717821998,6.503067603215809,271.5068686293466,0.060493372405352526,2020-07-08 09:08:00+00:00,1.08,249.0,167.0
27,2020-07-08 09:01:43+00:00,140.7,-0.1169999999999999,0.01,0.21,1.3,14.44,8.22,0.08,15.274,28,2020-07-08 09:20:21+00:00,142.8,0.02,0.82,12.68,13.25,7.97,0.08,15.601,0.716,269.7964542223309,23.03288636994368,6.605603131776244,271.56646669984036,0.060490838349067384,2020-07-08 09:08:00+00:00,1.08,249.0,167.0
28,2020-07-08 09:21:43+00:00,141.5,-0.12,0.01,0.2,1.3,14.34,8.25,0.08,15.53,29,2020-07-08 09:40:21+00:00,143.4,0.02,0.86,27.62,13.22,7.98,0.08,15.783,0.713,269.85694506067995,23.10952103576064,6.709352390661736,271.6260622737818,0.06037774323941189,2020-07-08 09:08:55+00:00,1.19,334.0,440.0
29,2020-07-08 09:41:43+00:00,142.4,-0.12,0.01,0.19,1.26,14.23,8.27,0.08,15.837,30,2020-07-08 10:00:21+00:00,143.9,0.02,0.79,14.39,13.27,8.01,0.08,15.958,0.711,269.9173228039194,23.16075935110621,6.835612968962666,271.68554642642135,0.06008838746438345,2020-07-08 10:08:00+00:00,1.37,310.0,408.0
30,2020-07-08 10:01:43+00:00,3.5,-0.625,0.02,0.32,1.42,9.89,8.25,0.0,16.705,31,2020-07-08 10:20:21+00:00,144.4,0.03,0.74,13.67,13.37,8.07,0.08,16.166,0.708,269.97741119138374,23.035942485534783,7.20264802770192,271.7447455057512,0.05826531964165529,2020-07-08 10:08:00+00:00,1.37,310.0,408.0
31,2020-07-08 10:21:43+00:00,144.5,-0.122,0.01,0.18,1.25,13.99,8.34,0.08,16.439,32,2020-07-08 10:40:21+00:00,145.1,0.03,0.76,30.74,13.34,8.09,0.08,16.405,0.7040000000000001,270.0356765110254,23.122369742928164,7.090136070735944,271.8021484986622,0.05898494092393509,2020-07-08 10:08:54+00:00,1.56,294.0,397.0
32,2020-07-08 10:41:43+00:00,145.8,-0.125,0.01,0.18,1.27,13.78,8.35,0.08,16.774,33,2020-07-08 11:00:21+00:00,146.0,0.03,0.69,16.12,13.3,8.12,0.08,16.667,0.703,270.0946614519493,23.013493950371892,7.235669863426643,271.8602604624604,0.0580365223666955,2020-07-08 11:07:00+00:00,1.46,311.0,440.0
33,2020-07-08 11:01:43+00:00,146.8,-0.124,0.01,0.18,1.25,13.85,8.38,0.08,17.082,34,2020-07-08 11:20:21+00:00,146.9,0.03,0.65,15.36,13.32,8.17,0.08,16.937,0.6990000000000001,270.152697974316,22.85384673330619,7.372211978786088,271.9174380442961,0.05693505670643346,2020-07-08 11:07:00+00:00,1.46,311.0,440.0
34,2020-07-08 11:21:43+00:00,147.5,-0.126,0.01,0.18,1.23,13.78,8.37,0.08,17.299,35,2020-07-08 11:40:21+00:00,147.8,0.03,0.66,32.13,13.18,8.18,0.08,17.244,0.6970000000000001,270.20963303102246,22.70594224742309,7.4703998351138265,271.9735304621633,0.05601847498328083,2020-07-08 11:07:58+00:00,1.49,307.0,428.0
35,2020-07-08 11:41:43+00:00,148.0,-0.127,0.01,0.18,1.22,13.68,8.37,0.08,17.413,36,2020-07-08 12:00:21+00:00,148.9,0.03,0.6,17.83,12.99,8.19,0.08,17.573,0.696,270.2656515060057,22.61709322328772,7.523231877237967,272.0287198637168,0.055486278631210716,2020-07-08 12:06:00+00:00,1.59,238.0,214.0
36,2020-07-08 12:01:43+00:00,148.5,-0.129,0.01,0.19,1.21,13.62,8.35,0.08,17.528,37,2020-07-08 12:20:21+00:00,150.1,0.03,0.58,16.62,12.83,8.2,0.08,17.885,0.6990000000000001,270.32113778463696,22.518489491689653,7.576876914638628,272.0833849454243,0.05491556413872196,2020-07-08 12:06:00+00:00,1.59,238.0,214.0
37,2020-07-08 12:21:43+00:00,149.1,-0.129,0.01,0.18,1.21,13.6,8.36,0.08,17.692999999999998,38,2020-07-08 12:40:21+00:00,151.3,0.04,0.61,32.59,12.73,8.23,0.08,18.177,0.706,270.37605334877566,22.359801472582852,7.65381508106397,272.13748775921374,0.054038811457430246,2020-07-08 12:06:59+00:00,1.5,286.0,353.0
38,2020-07-08 12:41:43+00:00,149.9,-0.129,0.01,0.17,1.2,13.52,8.37,0.08,17.917,39,2020-07-08 13:00:21+00:00,152.2,0.04,0.56,19.27,12.73,8.26,0.08,18.436,0.703,270.4300921602331,22.11245963258676,7.758927162168052,272.1907267962616,0.05273336325363692,2020-07-08 13:06:00+00:00,1.25,329.0,445.0
39,2020-07-08 13:01:43+00:00,151.1,-0.13,0.01,0.17,1.19,13.5,8.36,0.08,18.166,40,2020-07-08 13:20:21+00:00,152.9,0.04,0.57,17.61,12.58,8.24,0.08,18.61,0.7020000000000001,270.4828255234867,21.79413536983268,7.877251522472429,272.2426797057391,0.0511194051660184,2020-07-08 13:06:00+00:00,1.25,329.0,445.0
40,2020-07-08 13:21:43+00:00,152.1,-0.131,0.01,0.16,1.18,13.44,8.36,0.08,18.412,41,2020-07-08 13:40:21+00:00,153.4,0.04,0.63,34.47,12.45,8.22,0.08,18.712,0.701,270.5339449286527,21.433726467129087,7.995892935339772,272.2930425437086,0.04935063123998942,2020-07-08 13:06:58+00:00,1.59,241.0,224.0
41,2020-07-08 13:41:43+00:00,152.5,-0.131,0.01,0.15,1.18,13.25,8.36,0.08,18.621,42,2020-07-08 14:00:21+00:00,153.7,0.04,0.6,19.43,12.35,8.21,0.08,18.781,0.7020000000000001,270.5832955598927,21.090988954866155,8.098269764200017,272.3416627856062,0.047707424041448676,2020-07-08 14:06:00+00:00,1.52,250.0,238.0
42,2020-07-08 14:01:43+00:00,152.9,-0.129,0.01,0.15,1.16,13.35,8.36,0.08,18.758,43,2020-07-08 14:20:21+00:00,154.1,0.04,0.59,17.99,12.35,8.21,0.08,18.898,0.6990000000000001,270.63100298393414,20.848299821931086,8.16655150394468,272.3886641397719,0.04655754804641565,2020-07-08 14:06:00+00:00,1.52,250.0,238.0
43,2020-07-08 14:21:43+00:00,153.2,-0.132,0.01,0.15,1.16,13.39,8.34,0.08,18.849,44,2020-07-08 14:40:21+00:00,154.8,0.03,0.62,33.5,12.2,8.18,0.08,19.049,0.698,270.67756053198053,20.67945840941142,8.212675436737065,272.4345326361072,0.045760656154872736,2020-07-08 14:06:59+00:00,1.15,325.0,394.0
